FIOStevilkaZadeve,KlasifikacijaNesrece,UpravnaEnotaStoritve,DatumPN,UraPN,VNaselju,VrstaCeste,SifraOdsekaUlice,StacionazaDogodka,Lokacija,VzrokNesrece,TipNesrece,VremenskeOkoliscine,StanjePrometa,StanjeVozisca,VrstaVozisca,GeoKoordinata X,GeoKoordinata Y,SifraCesteNaselja,TekstCesteNaselja,TekstOdsekaUlice
836053.0,LAŽJA TELESNA POŠKODBA,NOVO MESTO,2016-03-22,14.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.305381544447998,45.843473638087,95872,DOLENJI MAHAROVEC-DRAGA,NI ODSEKOV
844837.0,BREZ POŠKODBE,POSTOJNA,2016-07-29,18.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.256804290317,45.833762361112,96105,041010 PLANINA-UNEC,NI ODSEKOV
839119.0,LAŽJA TELESNA POŠKODBA,POSTOJNA,2016-05-10,17.0,0,LOKALNA CESTA,0.0,1.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OSTALO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.25680440977,45.833753363867,96105,041010 PLANINA-UNEC,NI ODSEKOV
833505.0,LAŽJA TELESNA POŠKODBA,POSTOJNA,2016-02-09,10.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.127763336759,45.76410699741201,96123,321250 HRUŠEVJE-PRESTRANK,NI ODSEKOV
852334.0,BREZ POŠKODBE,POSTOJNA,2016-11-12,4.0,0,LOKALNA CESTA,0.0,605.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.202702281146,45.692613786841,96132,PETELINJE-SLOVENSKA VAS,NI ODSEKOV
832998.0,BREZ POŠKODBE,RADOVLJICA,2016-01-31,20.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,14.16128998606,46.361433910538,96409,440005 LESCE-ZAPUŽE,NI ODSEKOV
834888.0,LAŽJA TELESNA POŠKODBA,RADOVLJICA,2016-03-02,8.0,0,LOKALNA CESTA,0.0,1200.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.175591972534999,46.365316497840006,96409,440005 LESCE-ZAPUŽE,NI ODSEKOV
851100.0,LAŽJA TELESNA POŠKODBA,SEVNICA,2016-10-26,20.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,15.334222906810998,46.003977185833996,96710,SPODNJE VRANJE - DOL,NI ODSEKOV
853166.0,LAŽJA TELESNA POŠKODBA,SEVNICA,2016-11-21,4.0,0,LOKALNA CESTA,0.0,1270.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,DEŽEVNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,15.381587832705,45.984122979558,96718,372180 ARTO - PONIKVE,NI ODSEKOV
855931.0,HUDA TELESNA POŠKODBA,SEVNICA,2016-12-28,12.0,0,LOKALNA CESTA,0.0,4500.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OSTALO,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.238713322606001,46.009508879254,96734,372340 BOŠTANJ-GRAH-KRIŽI,NI ODSEKOV
839560.0,BREZ POŠKODBE,SEŽANA,2016-05-14,13.0,0,LOKALNA CESTA,0.0,1000.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,BOČNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,13.717352572781,45.846031330912,96809,ŠKRBINA-KOSTANJEVICA,NI ODSEKOV
832153.0,HUDA TELESNA POŠKODBA,NOVA GORICA,2016-01-16,6.0,1,LOKALNA CESTA,0.0,5300.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,JASNO,REDEK,SPOLZKO,ZGLAJEN ASFALT / BETON,13.666060011696,45.844859963908995,96809,ŠKRBINA-KOSTANJEVICA,NI ODSEKOV
845394.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-08-09,7.0,0,LOKALNA CESTA,0.0,1100.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,BOČNO TRČENJE,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,13.780725499824,45.808779298644,96812,TOMAČEVICA-PLISKOVICA,NI ODSEKOV
846768.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-08-26,7.0,0,LOKALNA CESTA,0.0,5300.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,13.781610486846,45.774028985310004,96812,TOMAČEVICA-PLISKOVICA,NI ODSEKOV
847950.0,BREZ POŠKODBE,SEŽANA,2016-09-14,15.0,0,LOKALNA CESTA,0.0,8000.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,OBLAČNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,13.977678757981,45.764124868982,96816,SENOŽEČE-VRABČE-RAŠA,NI ODSEKOV
840140.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-05-07,10.0,0,LOKALNA CESTA,0.0,3100.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.939302030753,45.756685117022,96819,ŠTORJE-VRABČE,NI ODSEKOV
851652.0,BREZ POŠKODBE,SEŽANA,2016-11-04,0.0,0,LOKALNA CESTA,0.0,1900.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,13.877747839560001,45.755720154354,96832,KRIŽ-DOBRAVLJE,NI ODSEKOV
834181.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-02-18,10.0,0,LOKALNA CESTA,0.0,3500.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,13.873036145092001,45.743274365271,96833,GABRK-FILIP BRDO-KRIŽ,NI ODSEKOV
839339.0,BREZ POŠKODBE,SEŽANA,2016-05-15,19.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,13.863755962778999,45.705893995781004,96837,SEŽANA-DOL-VOGLJE,NI ODSEKOV
848624.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-09-23,10.0,0,LOKALNA CESTA,0.0,700.0,CESTA,NEPRAVILNO PREHITEVANJE,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.857514614445,45.709035225992004,96837,SEŽANA-DOL-VOGLJE,NI ODSEKOV
839958.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-05-21,15.0,0,LOKALNA CESTA,0.0,4500.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,13.832516496475,45.724070899317,96837,SEŽANA-DOL-VOGLJE,NI ODSEKOV
836316.0,BREZ POŠKODBE,SEŽANA,2016-03-29,0.0,0,LOKALNA CESTA,0.0,2300.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,13.887061092514,45.662688355109,96838,SEŽANA-LIPICA-ŠKIBINI,NI ODSEKOV
839334.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-05-13,15.0,0,LOKALNA CESTA,0.0,2300.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,DEŽEVNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,13.887061092514,45.662688355109,96838,SEŽANA-LIPICA-ŠKIBINI,NI ODSEKOV
850624.0,HUDA TELESNA POŠKODBA,SEŽANA,2016-10-20,19.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,DEŽEVNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,13.971413106452,45.595234088188,96866,TUBLJE-SLOPE,NI ODSEKOV
840874.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-06-05,20.0,0,LOKALNA CESTA,0.0,600.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,OBLAČNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,13.944670866379,45.611232705804994,96867,KOZINA-PARED,NI ODSEKOV
854295.0,LAŽJA TELESNA POŠKODBA,SEŽANA,2016-12-11,20.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OSTALO,OBLAČNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,13.968970290735,45.6503090834,96868,PARED-DANE PRI DIVAČI,NI ODSEKOV
853044.0,HUDA TELESNA POŠKODBA,SLOVENSKA BISTRICA,2016-11-24,15.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.455199506219001,46.364247161030995,97027,DOBRIŠKA VAS OPLOTNICA,NI ODSEKOV
851453.0,LAŽJA TELESNA POŠKODBA,SLOVENSKA BISTRICA,2016-10-29,16.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,15.615508682051999,46.371123482466004,97058,ČREŠNJEVEC - VRHLOGA,NI ODSEKOV
836343.0,LAŽJA TELESNA POŠKODBA,KRANJ,2016-03-25,14.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,PREVRNITEV VOZILA,OBLAČNO,REDEK,SUHO,MAKADAM,,,97099,OSTALE LOKALNE,NI ODSEKOV
851772.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-11-07,15.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,,,97099,OSTALE LOKALNE,NI ODSEKOV
831930.0,LAŽJA TELESNA POŠKODBA,LENDAVA,2016-01-12,11.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,BOČNO TRČENJE,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,,,97099,OSTALE LOKALNE,NI ODSEKOV
841334.0,LAŽJA TELESNA POŠKODBA,MURSKA SOBOTA,2016-06-09,13.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,97099,OSTALE LOKALNE,NI ODSEKOV
845928.0,LAŽJA TELESNA POŠKODBA,NOVO MESTO,2016-08-17,10.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,,,97099,OSTALE LOKALNE,NI ODSEKOV
840283.0,LAŽJA TELESNA POŠKODBA,SLOVENSKE KONJICE,2016-05-27,19.0,0,LOKALNA CESTA,0.0,1800.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.308381156156,46.396544755481,97106,460040 VIT-SKOM-RES-LUKAN,NI ODSEKOV
842113.0,LAŽJA TELESNA POŠKODBA,SLOVENSKE KONJICE,2016-04-18,21.0,0,LOKALNA CESTA,0.0,2290.0,CESTA,OSTALO,POVOŽENJE ŽIVALI,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.352990632668,46.385411510949,97113,485010 LOŠKA GORA-PREVALJ,NI ODSEKOV
845289.0,LAŽJA TELESNA POŠKODBA,SLOVENSKE KONJICE,2016-08-08,9.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,97161,985570 ODC.ZVEROVJE RIBNI,NI ODSEKOV
851942.0,LAŽJA TELESNA POŠKODBA,ŠENTJUR PRI CELJU,2016-10-24,18.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,15.399502489804,46.283292263423995,97203,396050  PONIKVA-ŠENTVID,NI ODSEKOV
855412.0,LAŽJA TELESNA POŠKODBA,ŠENTJUR PRI CELJU,2016-12-17,20.0,0,LOKALNA CESTA,0.0,100.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,OBLAČNO,NORMALEN,SPOLZKO,ZGLAJEN ASFALT / BETON,15.425361701339,46.189203030829,97220,396080 GORICA-SODNA VAS,NI ODSEKOV
855516.0,BREZ POŠKODBE,ŠENTJUR PRI CELJU,2016-12-23,6.0,0,LOKALNA CESTA,0.0,500.0,CESTA,OSTALO,OPLAŽENJE,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.430581886173,46.187464886648996,97220,396080 GORICA-SODNA VAS,NI ODSEKOV
855522.0,LAŽJA TELESNA POŠKODBA,ŠENTJUR PRI CELJU,2016-12-27,5.0,0,LOKALNA CESTA,0.0,1400.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,MEGLA,NORMALEN,POLEDENELO - NEPOSIPANO,HRAPAV  ASFALT / BETON,15.442664880301,46.187013644531,97220,396080 GORICA-SODNA VAS,NI ODSEKOV
835398.0,LAŽJA TELESNA POŠKODBA,ŠENTJUR PRI CELJU,2016-03-06,21.0,0,LOKALNA CESTA,0.0,2900.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,NEZNANO,MOKRO,HRAPAV  ASFALT / BETON,15.460816604897001,46.187310499315004,97220,396080 GORICA-SODNA VAS,NI ODSEKOV
851155.0,BREZ POŠKODBE,ŠKOFJA LOKA,2016-10-26,17.0,1,LOKALNA CESTA,0.0,3082.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.324977869953,46.180669443148005,97317,401080 PAPIRNICA-VIRM.-ŽP,NI ODSEKOV
841796.0,LAŽJA TELESNA POŠKODBA,ŠKOFJA LOKA,2016-06-16,8.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,DEŽEVNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.143602642908,46.104139146179,97326,100150 G.VAS-JAVORČ-GOLI,NI ODSEKOV
835797.0,LAŽJA TELESNA POŠKODBA,ŠMARJE PRI JELŠAH,2016-03-15,18.0,0,LOKALNA CESTA,0.0,10000.0,CESTA,OSTALO,OSTALO,NEZNANO,NEZNANO,OSTALO,OSTALO,15.500424440841,46.199316833119,97425,SP.PONKVICA-SENOVICA-Š.J.,NI ODSEKOV
839551.0,HUDA TELESNA POŠKODBA,ŠMARJE PRI JELŠAH,2016-05-08,16.0,0,LOKALNA CESTA,0.0,1300.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,JASNO,NEZNANO,SUHO,HRAPAV  ASFALT / BETON,15.503250136963999,46.224866022578,97435,406170 ŠM-ZADRŽE-GLOBOKO,NI ODSEKOV
833209.0,LAŽJA TELESNA POŠKODBA,ŠMARJE PRI JELŠAH,2016-02-03,12.0,0,LOKALNA CESTA,0.0,600.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.553404890022,46.226090956464006,97438,406230 BELO-PRISTAVA,NI ODSEKOV
848559.0,LAŽJA TELESNA POŠKODBA,ŠMARJE PRI JELŠAH,2016-09-14,16.0,0,LOKALNA CESTA,0.0,1220.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,JASNO,NORMALEN,MOKRO,ZGLAJEN ASFALT / BETON,15.554840698322,46.220649545691,97438,406230 BELO-PRISTAVA,NI ODSEKOV
855012.0,BREZ POŠKODBE,ŠMARJE PRI JELŠAH,2016-12-21,15.0,0,LOKALNA CESTA,0.0,1600.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,,,97448,356130 PRISTAVA - SV.EMA,NI ODSEKOV
839853.0,BREZ POŠKODBE,ŠMARJE PRI JELŠAH,2016-05-18,12.0,1,LOKALNA CESTA,0.0,100.0,CESTA,OSTALO,OSTALO,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,97450,356120 R.SLAT-SODNA VAS,NI ODSEKOV
838482.0,LAŽJA TELESNA POŠKODBA,ŠMARJE PRI JELŠAH,2016-04-19,19.0,0,LOKALNA CESTA,0.0,500.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,JASNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.52769738571,46.116758665155004,97465,181011 POLANA-ZDOLE-KOZJE,NI ODSEKOV
845770.0,LAŽJA TELESNA POŠKODBA,ŠMARJE PRI JELŠAH,2016-07-21,13.0,0,LOKALNA CESTA,0.0,100.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.623498124428,46.044203639098995,97480,318020 TREBČE-BOJNI VRH,NI ODSEKOV
851314.0,BREZ POŠKODBE,TOLMIN,2016-10-29,13.0,0,LOKALNA CESTA,0.0,800.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,13.543253457739999,46.339288403537,97503,BOVEC - PLUŽNA,NI ODSEKOV
855157.0,LAŽJA TELESNA POŠKODBA,TOLMIN,2016-12-21,17.0,0,LOKALNA CESTA,0.0,3900.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,NEZNANO,NEZNANO,POLEDENELO - NEPOSIPANO,ZGLAJEN ASFALT / BETON,13.523974704834002,46.317078916604004,97504,018010 BOVEC-ČEZSOČA-BOKA,NI ODSEKOV
835910.0,LAŽJA TELESNA POŠKODBA,TOLMIN,2016-03-20,15.0,1,LOKALNA CESTA,0.0,4600.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OSTALO,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,13.515044847746001,46.317890154244004,97504,018010 BOVEC-ČEZSOČA-BOKA,NI ODSEKOV
848768.0,HUDA TELESNA POŠKODBA,TOLMIN,2016-09-24,17.0,0,LOKALNA CESTA,0.0,50.0,CESTA,OSTALO,OSTALO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.625427497369001,46.21371993216601,97515,420080 TOLMIN-KAMNO-KOBAR,NI ODSEKOV
846494.0,HUDA TELESNA POŠKODBA,TOLMIN,2016-08-25,12.0,0,LOKALNA CESTA,0.0,155.0,CESTA,OSTALO,OSTALO,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,13.624324751036001,46.214282524967004,97515,420080 TOLMIN-KAMNO-KOBAR,NI ODSEKOV
843722.0,LAŽJA TELESNA POŠKODBA,TOLMIN,2016-07-14,19.0,0,LOKALNA CESTA,0.0,100.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.606186878453,46.235522122843,97516,168050 LADRA-KRN-PL.KUHIN,NI ODSEKOV
848438.0,SMRT,TOLMIN,2016-09-20,14.0,0,LOKALNA CESTA,0.0,1800.0,CESTA,OSTALO,PREVRNITEV VOZILA,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,13.760815731181,46.169324193892,97519,POLJUBINJ - KNEŽA,NI ODSEKOV
850335.0,HUDA TELESNA POŠKODBA,TREBNJE,2016-10-16,9.0,0,LOKALNA CESTA,0.0,1.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,DEŽEVNO,REDEK,SPOLZKO,ZGLAJEN ASFALT / BETON,15.129956222312,45.888170671324,97714,ORNUŠKA VAS-BREZJE,NI ODSEKOV
840774.0,LAŽJA TELESNA POŠKODBA,TREBNJE,2016-06-03,6.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.005645690683998,45.904748693104,97720,TREBNJE-GRMADA-DOBRNIČ,NI ODSEKOV
840413.0,LAŽJA TELESNA POŠKODBA,TREBNJE,2016-05-30,13.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,,,97727,TREBNJE-OSTALE CESTE,NI ODSEKOV
838801.0,LAŽJA TELESNA POŠKODBA,SLOVENJ GRADEC,2016-05-07,17.0,0,LOKALNA CESTA,0.0,5750.0,CESTA,OSTALO,PREVRNITEV VOZILA,JASNO,REDEK,SUHO,MAKADAM,,,97751,SLOVENJ GRADEC - CESTE,NI ODSEKOV
842985.0,BREZ POŠKODBE,NOVO MESTO,2016-06-25,10.0,1,LOKALNA CESTA,0.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,,,97772,DRAGA-B CERKEV-ŠMARJETA,NI ODSEKOV
843274.0,LAŽJA TELESNA POŠKODBA,TOLMIN,2016-07-09,15.0,0,LOKALNA CESTA,0.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,NEZNANO,SUHO,MAKADAM,,,97777,OSTALE CESTE - TOLMIN,NI ODSEKOV
841246.0,BREZ POŠKODBE,TRŽIČ,2016-06-11,16.0,0,LOKALNA CESTA,0.0,200.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,BOČNO TRČENJE,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.307787506166001,46.361665295474005,97806,TRŽIČ-PODLJUBELJ-LAJB,NI ODSEKOV
839246.0,LAŽJA TELESNA POŠKODBA,VELENJE,2016-05-08,17.0,0,LOKALNA CESTA,0.0,1400.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,DEŽEVNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,15.014904708152,46.387247756744,97901,FLORJAN-BELE VODE,NI ODSEKOV
848170.0,LAŽJA TELESNA POŠKODBA,VELENJE,2016-09-17,4.0,0,LOKALNA CESTA,0.0,100.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,DEŽEVNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,,,97912,TOPOLŠICA-VELENJE,NI ODSEKOV
832657.0,BREZ POŠKODBE,VELENJE,2016-01-18,23.0,0,LOKALNA CESTA,0.0,7000.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.090075355676,46.422624514418004,97917,ŠOŠTANJ-GABERKE-STRMČNIK,NI ODSEKOV
847965.0,LAŽJA TELESNA POŠKODBA,VELENJE,2016-09-13,14.0,0,LOKALNA CESTA,0.0,500.0,CESTA,OSTALO,OPLAŽENJE,OBLAČNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.115771299942,46.338360798226994,97934,VODOSTEČ - PODKRAJ,NI ODSEKOV
852494.0,BREZ POŠKODBE,VELENJE,2016-11-01,19.0,0,LOKALNA CESTA,0.0,900.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,OPLAŽENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.07736637102,46.361156759993,97940,R342A-V KOZOLEC-POKOPALIŠ,NI ODSEKOV
849744.0,LAŽJA TELESNA POŠKODBA,VELENJE,2016-10-04,17.0,0,LOKALNA CESTA,0.0,500.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,15.106678615393,46.351694634686005,97955,R342-S VELENJE-KAVČE 342,NI ODSEKOV
845055.0,LAŽJA TELESNA POŠKODBA,ŽALEC,2016-08-03,11.0,0,LOKALNA CESTA,0.0,1300.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,14.994227854465999,46.258201771688995,98207,PREKOPA PODVRH POLJČE,NI ODSEKOV
845651.0,LAŽJA TELESNA POŠKODBA,ŽALEC,2016-08-12,17.0,0,LOKALNA CESTA,0.0,3000.0,CESTA,OSTALO,OSTALO,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.005967758615999,46.264751608175004,98207,PREKOPA PODVRH POLJČE,NI ODSEKOV
836252.0,LAŽJA TELESNA POŠKODBA,ŽALEC,2016-03-26,16.0,0,LOKALNA CESTA,0.0,9800.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,,,98208,GOMILSKO POLZELA MATKE,NI ODSEKOV
854582.0,LAŽJA TELESNA POŠKODBA,ŽALEC,2016-12-17,23.0,0,LOKALNA CESTA,0.0,14500.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,REDEK,SPOLZKO,ZGLAJEN ASFALT / BETON,,,98208,GOMILSKO POLZELA MATKE,NI ODSEKOV
855539.0,SMRT,ŽALEC,2016-12-31,20.0,0,LOKALNA CESTA,0.0,1000.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,NALETNO TRČENJE,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,15.13069728807,46.263235344311,98225,ŠEMPETER PODLOG GOTOVLJE,NI ODSEKOV
845504.0,BREZ POŠKODBE,ŽALEC,2016-08-10,10.0,0,LOKALNA CESTA,0.0,2000.0,CESTA,OSTALO,OPLAŽENJE,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,15.141410028538,46.262286690945,98225,ŠEMPETER PODLOG GOTOVLJE,NI ODSEKOV
